image_name,colour_rank,hex,red,green,blue,hue,saturation,brightness,proportion_percent,lab_l,lab_a,lab_b
sea_051.jpg,8,#315EAE,49,94,174,218.53,71.77,68.26,2.01,40.7221,12.4984,-47.3766
sea_051.jpg,9,#07244F,7,36,79,215.73,90.87,31.09,1.27,14.9529,8.0792,-29.3499
sea_051.jpg,10,#2F79A4,47,121,164,202.02,71.35,64.25,0.63,48.1755,-8.3444,-29.5824
sea_052.jpg,1,#00134A,0,19,74,224.68,99.69,29.02,22.34,8.686,18.2418,-35.9467
sea_052.jpg,2,#00195F,0,25,95,224.29,99.62,37.3,18.55,12.8141,23.0027,-43.5164
sea_052.jpg,3,#002176,0,33,118,223.38,99.68,46.08,17.17,17.3465,26.9792,-50.7089
sea_052.jpg,4,#00288D,0,40,141,223.3,99.71,55.4,11.41,21.6711,31.9202,-58.5966
sea_052.jpg,5,#0033AB,0,51,171,222.34,99.71,66.98,10.33,27.4877,36.1632,-67.0381
sea_052.jpg,6,#013DC9,1,61,201,221.86,99.7,78.75,8.4,33.0515,40.777,-75.6095
sea_052.jpg,7,#0154E8,1,84,232,218.38,99.54,90.99,7.69,41.5624,37.7935,-79.5313
sea_052.jpg,8,#032C57,3,44,87,211.17,96.2,34.12,1.82,17.8081,5.7821,-29.9593
sea_052.jpg,9,#174053,23,64,83,199.23,72.08,32.5,1.37,25.081,-7.1595,-15.6943
sea_052.jpg,10,#2C7591,44,117,145,196.62,69.77,56.77,0.93,45.9597,-13.1011,-21.8084
sea_053.jpg,1,#3486DC,52,134,220,210.8,76.31,86.35,17.75,55.0097,4.9439,-51.0354
sea_053.jpg,2,#2974CF,41,116,207,212.76,80.11,81.16,16.17,48.9623,9.5824,-53.2288
sea_053.jpg,3,#4395E5,67,149,229,209.57,70.98,90.0,15.94,60.2724,1.0417,-47.8469
sea_053.jpg,4,#76B0E7,118,176,231,209.33,48.83,90.66,12.66,69.9584,-3.8787,-33.4524
sea_053.jpg,5,#58A5EC,88,165,236,208.98,62.79,92.65,11.51,65.675,-2.1598,-43.0081
sea_053.jpg,6,#1E60BD,30,96,189,214.88,84.36,74.1,11.41,41.7774,14.429,-54.429
sea_053.jpg,7,#578DCE,87,141,206,212.62,57.6,80.75,6.24,57.72,1.1989,-38.6479
sea_053.jpg,8,#13479B,19,71,155,217.27,87.48,60.95,3.31,31.8648,17.0973,-50.5862
sea_053.jpg,9,#365C92,54,92,146,215.48,62.84,57.45,2.56,38.8134,4.4237,-33.9769
sea_053.jpg,10,#1B305C,27,48,92,220.57,70.4,35.91,2.45,20.4873,7.8546,-28.6461
sea_054.jpg,1,#0F84F1,15,132,241,209.08,93.69,94.54,22.97,54.9232,11.5604,-62.8711
sea_054.jpg,2,#0665DB,6,101,219,213.34,97.33,85.91,19.51,44.7795,22.353,-66.9158
sea_054.jpg,3,#0B75E6,11,117,230,210.96,95.36,90.32,19.25,50.1152,16.3959,-64.617
sea_054.jpg,4,#0451BE,4,81,190,215.04,98.15,74.42,9.91,37.1392,23.5296,-62.4595
sea_054.jpg,5,#044ECD,4,78,205,217.86,97.88,80.48,9.59,37.7661,31.371,-70.4145
sea_054.jpg,6,#013299,1,50,153,220.47,99.38,59.91,8.16,25.597,29.257,-59.2244
sea_054.jpg,7,#023891,2,56,145,217.19,98.85,56.95,3.94,26.487,22.101,-53.1289
sea_054.jpg,8,#3197F0,49,151,240,208.0,79.49,94.15,2.95,60.8653,1.7027,-52.7822
sea_054.jpg,9,#46B2F6,70,178,246,203.18,71.42,96.56,2.51,69.4266,-9.1705,-42.6125
sea_054.jpg,10,#64CDF6,100,205,246,196.99,59.29,96.56,1.21,77.8693,-18.5715,-29.4426
sea_055.jpg,1,#1B6FEF,27,111,239,216.43,88.51,93.69,17.24,49.1631,24.5065,-70.9659
sea_055.jpg,2,#4280E9,66,128,233,217.91,71.57,91.36,16.33,54.4346,15.172,-59.0778
sea_055.jpg,3,#3279EF,50,121,239,217.5,79.1,93.79,15.51,52.4777,19.717,-65.7133
sea_055.jpg,4,#568EEE,86,142,238,217.86,63.82,93.43,12.65,59.5348,11.1744,-53.8195
sea_055.jpg,5,#1369F5,19,105,245,217.21,92.15,96.02,9.74,48.0168,29.9761,-76.1619
sea_055.jpg,6,#5683D6,86,131,214,219.09,59.97,84.1,9.23,55.0594,10.1021,-47.6537
sea_055.jpg,7,#6E8ED2,110,142,210,220.73,47.7,82.53,6.23,59.3725,7.1887,-38.5178
sea_055.jpg,8,#76A4F5,118,164,245,218.0,52.09,96.21,6.12,67.3719,6.6526,-45.2202
sea_055.jpg,9,#1B5DC8,27,93,200,217.18,86.41,78.39,5.47,41.5353,20.7971,-61.177
sea_055.jpg,10,#254370,37,67,112,216.15,66.81,43.92,1.48,28.3,4.7002,-29.3793
sea_056.jpg,1,#0F29A1,15,41,161,229.37,90.42,63.15,16.52,24.5789,38.964,-65.9343
sea_056.jpg,2,#2A35B0,42,53,176,235.35,75.96,68.85,15.18,29.711,39.0692,-66.1873
sea_056.jpg,3,#062192,6,33,146,228.69,95.57,57.15,13.53,20.7473,38.2415,-62.8831
sea_056.jpg,4,#4640B9,70,64,185,242.95,65.47,72.56,10.54,34.911,38.8246,-63.2095
sea_056.jpg,5,#030D53,3,13,83,232.38,96.41,32.35,8.38,8.3531,26.3852,-42.3624
sea_056.jpg,6,#061B82,6,27,130,229.72,95.5,50.94,8.09,17.6178,35.8136,-58.1572
sea_056.jpg,7,#051671,5,22,113,230.65,95.76,44.22,7.65,14.2661,32.7427,-52.7272
sea_056.jpg,8,#041161,4,17,97,231.43,96.29,37.93,7.31,11.1231,29.5265,-47.3887
sea_056.jpg,9,#030B46,3,11,70,232.69,96.39,27.52,7.15,6.278,22.3023,-37.2347
sea_056.jpg,10,#5E4EC0,94,78,192,248.16,59.07,75.16,5.65,40.69,36.4068,-57.6048
sea_057.jpg,1,#0E47A5,14,71,165,217.31,91.37,64.66,17.09,32.5691,20.4737,-55.1498
sea_057.jpg,2,#215BBD,33,91,189,217.64,82.7,74.14,16.41,40.3612,18.2229,-56.7796
sea_057.jpg,3,#316ED0,49,110,208,216.92,76.34,81.46,15.85,47.4701,14.6878,-56.0616
sea_057.jpg,4,#4084E1,64,132,225,214.65,71.53,88.23,12.51,55.1156,9.3232,-53.5404
sea_057.jpg,5,#04398B,4,57,139,216.52,97.11,54.52,11.13,26.1603,19.1807,-49.8287
sea_057.jpg,6,#033571,3,53,113,212.61,97.11,44.36,10.73,23.0015,10.3275,-38.6512
sea_057.jpg,7,#4F9AEF,79,154,239,211.88,66.98,93.83,8.45,62.5627,3.3768,-49.5977
sea_057.jpg,8,#0F3055,15,48,85,211.94,81.9,33.53,3.95,19.6439,3.1339,-25.9938
sea_057.jpg,9,#1C5EA5,28,94,165,210.89,83.2,64.81,2.99,39.6788,6.0834,-43.884
sea_057.jpg,10,#62A3D3,98,163,211,205.46,53.87,82.92,0.88,64.5912,-7.2548,-30.9976
sea_058.jpg,1,#0A95DE,10,149,222,200.71,95.64,87.1,15.69,58.7594,-6.0826,-46.1992
sea_058.jpg,2,#81BEF1,129,190,241,207.72,46.37,94.64,12.33,74.6591,-5.8242,-31.6591
sea_058.jpg,3,#1AA4E6,26,164,230,199.48,88.62,90.36,12.33,63.7921,-10.9973,-42.8577
sea_058.jpg,4,#0981C7,9,129,199,202.32,95.24,78.22,10.37,51.6619,-2.9446,-44.6825
sea_058.jpg,5,#0A69A8,10,105,168,203.79,94.18,65.89,10.3,42.8344,-0.9157,-40.4907
sea_058.jpg,6,#49B6ED,73,182,237,200.04,69.11,92.77,8.71,70.1315,-13.9573,-36.2524
sea_058.jpg,7,#064F85,6,79,133,205.34,95.72,52.2,8.53,32.6278,1.248,-35.7337
sea_058.jpg,8,#1281B9,18,129,185,200.25,90.06,72.62,8.29,51.054,-8.0543,-37.4705
sea_058.jpg,9,#0C6593,12,101,147,200.66,91.55,57.81,7.71,40.4043,-6.2753,-32.0935
sea_058.jpg,10,#054971,5,73,113,201.92,95.45,44.2,5.75,29.509,-3.4987,-27.9784
sea_059.jpg,1,#1592EF,21,146,239,205.65,91.28,93.83,22.09,58.9083,2.4494,-55.479
sea_059.jpg,2,#1E9DF1,30,157,241,203.97,87.57,94.67,19.85,62.294,-2.7439,-51.2737
sea_059.jpg,3,#2B89D7,43,137,215,207.36,79.88,84.33,11.43,55.3128,0.4343,-47.6768
sea_059.jpg,4,#3DADED,61,173,237,201.84,74.19,92.84,9.45,67.2009,-10.5169,-40.9423
sea_059.jpg,5,#1A7FDF,26,127,223,209.31,88.37,87.48,9.09,52.5893,8.1089,-56.556
sea_059.jpg,6,#68BBE4,104,187,228,199.89,54.23,89.28,8.21,72.2085,-13.81,-28.1277
sea_059.jpg,7,#5995C8,89,149,200,207.47,55.64,78.49,7.68,59.7391,-4.7816,-32.2438
sea_059.jpg,8,#133D70,19,61,112,213.08,82.71,43.73,6.16,25.5665,5.9225,-33.4743
sea_059.jpg,9,#1F3854,31,56,84,211.62,63.79,33.06,3.24,22.8353,0.1173,-20.1066
sea_059.jpg,10,#2866AB,40,102,171,211.59,76.83,66.98,2.8,42.4889,4.9072,-42.6458
sea_060.jpg,1,#2E77F3,46,119,243,217.87,80.92,95.31,17.55,52.094,22.0954,-68.4951
sea_060.jpg,2,#286EE4,40,110,228,217.86,82.38,89.59,14.23,48.4728,21.9039,-66.2057
sea_060.jpg,3,#2567D7,37,103,215,217.77,82.87,84.3,13.11,45.5751,20.9012,-63.27
sea_060.jpg,4,#327EF2,50,126,242,216.32,79.47,95.08,11.5,54.0109,17.8687,-65.0769
sea_060.jpg,5,#215DC7,33,93,199,218.23,83.21,78.0,11.48,41.7733,20.4937,-60.208
sea_060.jpg,6,#1D54B7,29,84,183,218.6,84.0,71.68,11.05,37.87,20.0665,-57.1527
sea_060.jpg,7,#174BA6,23,75,166,218.41,85.91,65.2,8.28,33.8904,19.179,-53.813
sea_060.jpg,8,#3A89F5,58,137,245,214.55,76.14,96.0,5.57,57.5664,12.4779,-60.6378
sea_060.jpg,9,#123F92,18,63,146,218.78,87.98,57.38,4.99,28.8374,18.6379,-49.9465
sea_060.jpg,10,#489AF8,72,154,248,212.04,70.72,97.08,2.25,62.7415,5.3018,-53.8772
sea_061.jpg,1,#1C58D6,28,88,214,220.59,87.04,83.94,17.05,41.344,29.4876,-69.6337
sea_061.jpg,2,#46C4E7,70,196,231,192.8,69.72,90.46,12.18,73.9891,-23.7643,-27.1163
sea_061.jpg,3,#259ADC,37,154,220,201.58,83.36,86.26,11.93,60.4851,-8.3978,-42.2726
sea_061.jpg,4,#2DB2E5,45,178,229,196.49,80.46,89.71,11.09,68.0921,-17.8352,-35.2102
sea_061.jpg,5,#2774EB,39,116,235,216.37,83.3,92.24,10.46,50.7325,20.1129,-66.3405
sea_061.jpg,6,#207ABD,32,122,189,205.78,83.13,74.23,9.82,49.2858,-1.2262,-42.608
sea_061.jpg,7,#3C8AF0,60,138,240,214.14,74.82,94.14,8.94,57.4672,10.7542,-58.1784
sea_061.jpg,8,#114DDD,17,77,221,222.44,92.52,86.86,7.67,38.9012,39.1804,-77.9056
sea_061.jpg,9,#1F8DB5,31,141,181,196.03,82.68,71.16,5.63,54.8814,-15.5244,-29.349
sea_061.jpg,10,#0E38D9,14,56,217,227.51,93.6,85.0,5.23,33.8279,49.8157,-83.558
sea_062.jpg,1,#010170,1,1,112,240.07,99.45,44.07,28.25,10.5273,42.9734,-58.712
sea_062.jpg,2,#010261,1,2,97,239.76,98.84,38.09,21.23,8.1749,38.1402,-52.5686
sea_062.jpg,3,#030556,3,5,86,238.52,96.21,33.76,14.99,7.3101,32.3243,-46.5462
sea_062.jpg,4,#040949,4,9,73,236.27,94.04,28.63,11.32,6.2888,25.0314,-39.1989
sea_062.jpg,5,#020283,2,2,131,239.81,98.71,51.48,10.93,13.8385,47.5567,-65.3282
sea_062.jpg,6,#5C6FC8,92,111,200,229.17,54.23,78.55,3.61,49.3402,18.4725,-48.699
sea_062.jpg,7,#799AE6,121,154,230,222.12,47.43,90.39,3.44,64.0349,9.1531,-42.2973
sea_062.jpg,8,#25357F,37,53,127,229.64,70.47,49.75,2.47,25.1599,20.2056,-43.8086
sea_062.jpg,9,#3139A6,49,57,166,235.6,70.68,65.04,1.92,30.2539,33.4001,-59.4543
sea_062.jpg,10,#3A4C7A,58,76,122,223.0,51.99,47.78,1.84,33.0174,6.8385,-28.0224
sea_063.jpg,1,#096098,9,96,152,203.64,94.2,59.64,15.52,38.9408,-1.3152,-37.207
sea_063.jpg,2,#05538E,5,83,142,205.92,96.44,55.68,13.95,34.2797,2.5995,-38.5351
sea_063.jpg,3,#146CA0,20,108,160,202.18,87.53,62.64,13.52,43.3744,-5.2818,-34.7397
sea_063.jpg,4,#034481,3,68,129,208.87,97.83,50.42,12.43,28.724,6.7304,-39.1828
sea_063.jpg,5,#1E79A7,30,121,167,200.1,82.0,65.47,11.37,47.9573,-9.4216,-31.7653
sea_063.jpg,6,#023878,2,56,120,212.5,98.53,47.12,9.27,24.3247,11.4533,-40.986
sea_063.jpg,7,#012D71,1,45,113,216.39,98.94,44.47,8.35,20.4881,16.184,-42.9056
sea_063.jpg,8,#2B8CB4,43,140,180,197.28,75.92,70.5,6.45,54.7618,-14.3671,-28.5509
sea_063.jpg,9,#64A6C7,100,166,199,199.82,49.72,78.08,4.89,65.1714,-12.1255,-23.246
sea_063.jpg,10,#528BB3,82,139,179,204.81,54.11,70.25,4.25,55.6259,-7.016,-26.7422
sea_064.jpg,1,#283FAD,40,63,173,229.35,77.08,67.98,23.19,31.9856,31.0746,-61.1257
sea_064.jpg,2,#485CCA,72,92,202,230.64,64.41,79.08,12.27,43.1799,27.2003,-59.4521
sea_064.jpg,3,#2F4398,47,67,152,228.68,68.93,59.77,10.29,31.6423,21.7408,-49.0649
sea_064.jpg,4,#3D4CD3,61,76,211,234.29,70.99,82.84,10.25,39.274,39.4057,-71.35
sea_064.jpg,5,#1A1D5F,26,29,95,236.69,73.11,37.24,9.17,15.1419,22.4506,-39.5431
sea_064.jpg,6,#1B26A7,27,38,167,235.27,83.79,65.5,8.74,25.0068,43.5158,-68.8522
sea_064.jpg,7,#1A2686,26,38,134,233.55,80.24,52.43,8.09,21.2814,31.6152,-54.4733
sea_064.jpg,8,#6878D6,104,120,214,231.31,51.48,83.88,7.08,53.1081,20.2729,-50.3852
sea_064.jpg,9,#2728D0,39,40,208,239.52,81.19,81.53,6.51,30.7103,56.1694,-83.5891
sea_064.jpg,10,#667DC1,102,125,193,224.37,47.39,75.74,4.41,53.4247,9.883,-38.0901
sea_065.jpg,1,#100262,16,2,98,248.72,97.75,38.37,16.94,9.2965,38.3613,-51.1504
sea_065.jpg,2,#2146D8,33,70,216,227.89,84.79,84.55,16.01,37.1051,42.063,-77.4676
sea_065.jpg,3,#2735C7,39,53,199,234.83,80.41,78.22,15.41,32.0614,46.8703,-76.426
sea_065.jpg,4,#160576,22,5,118,249.1,95.42,46.17,13.51,13.1933,42.8908,-57.7152
sea_065.jpg,5,#2820B1,40,32,177,243.02,81.69,69.33,13.21,25.7502,50.4436,-73.473
sea_065.jpg,6,#231099,35,16,153,247.96,89.28,59.99,11.04,20.1649,49.7823,-68.3035
sea_065.jpg,7,#08024D,8,2,77,245.2,97.57,30.38,7.9,5.7597,31.1155,-43.1795
sea_065.jpg,8,#2753CA,39,83,202,223.87,80.5,79.14,3.01,39.3837,28.9284,-65.7678
sea_065.jpg,9,#4A82E8,74,130,232,218.89,68.07,90.98,2.2,55.2287,14.7234,-57.2561
sea_065.jpg,10,#7AA7F3,122,167,243,217.89,49.72,95.19,0.76,68.061,5.6692,-42.7004
sea_066.jpg,1,#0A1560,10,21,96,232.48,89.08,37.61,20.43,12.3074,26.8631,-44.8778
sea_066.jpg,2,#10164F,16,22,79,233.95,79.66,31.02,15.95,11.0458,19.7051,-35.5552
sea_066.jpg,3,#5452E1,84,82,225,241.1,63.7,88.19,11.85,43.219,43.3236,-72.6537
sea_066.jpg,4,#3B3EC1,59,62,193,238.51,69.52,75.59,11.05,34.4246,40.9879,-68.5699
sea_066.jpg,5,#292C73,41,44,115,237.46,64.54,44.93,9.3,21.8472,22.4278,-41.3677
sea_066.jpg,6,#17227E,23,34,126,233.64,81.89,49.23,9.09,19.2046,31.0271,-52.7425
sea_066.jpg,7,#2A32A4,42,50,164,235.76,74.51,64.15,8.58,28.0029,36.1617,-61.796
sea_066.jpg,8,#6D6AEB,109,106,235,241.5,54.95,92.19,5.26,51.3274,36.3282,-65.157
sea_066.jpg,9,#43449C,67,68,156,238.92,57.29,61.2,4.47,33.4515,25.8153,-48.2841
sea_066.jpg,10,#8484EA,132,132,234,240.06,43.6,91.77,4.03,59.2968,25.5343,-51.6887
sea_067.jpg,1,#0D1860,13,24,96,232.39,86.22,37.58,12.58,13.0339,25.3356,-43.6108
sea_067.jpg,2,#111896,17,24,150,236.87,88.88,58.94,11.8,19.9132,45.0913,-67.0914
sea_067.jpg,3,#0D1878,13,24,120,233.9,88.77,46.92,11.63,15.9992,34.1073,-54.2954
sea_067.jpg,4,#0D184D,13,24,77,229.92,82.47,30.05,11.0,11.096,17.1125,-33.7775
sea_067.jpg,5,#1313B1,19,19,177,240.2,89.37,69.5,10.95,22.9434,55.3794,-78.4198
sea_067.jpg,6,#164AA4,22,74,164,218.07,86.46,64.29,10.13,33.4486,18.7007,-53.1382
sea_067.jpg,7,#153AA7,21,58,167,224.79,87.55,65.45,9.49,29.2822,30.7604,-61.7251
sea_067.jpg,8,#1D61AC,29,97,172,211.52,83.09,67.47,9.43,40.866,7.2963,-45.999
sea_067.jpg,9,#1C76AE,28,118,174,202.94,84.0,68.33,7.51,47.4108,-5.2462,-36.8799
sea_067.jpg,10,#2B90B4,43,144,180,195.68,75.83,70.44,5.49,55.8466,-16.3585,-26.7872
sea_068.jpg,1,#17224B,23,34,75,227.69,68.56,29.26,16.31,14.5782,10.4979,-26.7202
sea_068.jpg,2,#0C1F58,12,31,88,225.4,86.35,34.66,15.47,14.116,17.0612,-36.848
sea_068.jpg,3,#072377,7,35,119,224.99,94.01,46.69,11.92,18.3116,26.3877,-50.0988
sea_068.jpg,4,#32407F,50,64,127,228.81,61.11,49.96,10.74,29.1164,14.9797,-37.7301
sea_068.jpg,5,#284AA6,40,74,166,223.66,75.81,65.07,10.03,34.3017,21.0129,-52.9195
sea_068.jpg,6,#687DDE,104,125,222,229.54,53.07,86.92,9.05,54.8111,19.8466,-52.0348
sea_068.jpg,7,#06289A,6,40,154,226.06,96.38,60.31,8.16,23.2675,36.6825,-63.6831
sea_068.jpg,8,#2F57D3,47,87,211,225.32,77.86,82.64,7.75,41.3276,30.5199,-67.74
sea_068.jpg,9,#5C74B9,92,116,185,224.57,50.58,72.74,6.99,49.7667,10.9496,-39.5044
sea_068.jpg,10,#0F31CD,15,49,205,229.32,92.55,80.56,3.57,31.207,49.9322,-81.3527
sea_069.jpg,1,#070F74,7,15,116,235.4,93.84,45.37,21.98,13.5553,37.3492,-55.809
sea_069.jpg,2,#050C62,5,12,98,235.18,94.96,38.25,16.97,10.3792,32.5608,-49.1665
sea_069.jpg,3,#0F158A,15,21,138,236.67,89.46,54.16,14.7,17.859,42.1392,-62.9254
sea_069.jpg,4,#171A9F,23,26,159,238.56,85.75,62.49,12.14,21.6947,47.125,-69.6849
sea_069.jpg,5,#030C4E,3,12,78,233.03,95.64,30.61,9.03,7.5656,25.2705,-40.6094
sea_069.jpg,6,#1C1E50,28,30,80,238.27,64.66,31.25,6.14,14.025,16.7457,-31.069
sea_069.jpg,7,#2F3290,47,50,144,238.06,67.62,56.61,5.89,26.4315,30.1799,-52.6111
sea_069.jpg,8,#2B2D73,43,45,115,238.63,62.53,45.06,5.23,22.3128,22.3581,-40.8186
sea_069.jpg,9,#383AB4,56,58,180,239.27,68.57,70.45,5.19,32.1577,38.7629,-64.566
sea_069.jpg,10,#6E69DC,110,105,220,242.65,52.37,86.28,2.73,50.1431,32.5248,-58.5747
sea_070.jpg,1,#0574C2,5,116,194,204.91,97.62,76.25,21.98,47.427,2.9335,-48.5558
sea_070.jpg,2,#0984D0,9,132,208,203.06,95.58,81.71,21.86,53.0411,-1.3515,-47.5505
sea_070.jpg,3,#033992,3,57,146,217.61,97.7,57.18,12.63,26.6451,22.233,-53.2193
sea_070.jpg,4,#0462B6,4,98,182,208.35,97.74,71.51,12.53,41.4969,9.18,-51.0567
sea_070.jpg,5,#044BA3,4,75,163,213.09,97.52,63.96,10.33,33.4692,16.4111,-52.6106
sea_070.jpg,6,#021E46,2,30,70,215.01,96.76,27.42,6.82,12.004,7.6152,-27.6865
sea_070.jpg,7,#022677,2,38,119,221.64,98.26,46.83,5.82,18.9727,24.2197,-49.2564
sea_070.jpg,8,#80C1F0,128,193,240,205.38,46.53,94.15,3.27,75.4327,-8.1371,-29.7934
sea_070.jpg,9,#0D5A98,13,90,152,206.84,91.43,59.54,2.6,37.1343,2.5999,-39.9319
sea_070.jpg,10,#6D98CD,109,152,205,213.03,47.11,80.48,2.16,61.7345,-0.3323,-31.9077
sea_071.jpg,1,#033484,3,52,132,217.19,97.78,51.86,22.11,24.1783,19.6167,-48.846
sea_071.jpg,2,#02276C,2,39,108,219.23,97.75,42.32,18.11,18.1142,18.5884,-43.24
sea_071.jpg,3,#021E56,2,30,86,220.49,97.29,33.72,13.58,13.1778,15.8661,-36.7922
sea_071.jpg,4,#084694,8,70,148,213.76,94.37,58.13,12.55,30.6866,14.4214,-48.1285
sea_071.jpg,5,#185EA5,24,94,165,210.28,85.38,64.69,9.83,39.3957,6.0191,-44.1508
sea_071.jpg,6,#2A77B3,42,119,179,206.65,76.36,70.36,8.27,48.0866,-1.9317,-38.7978
sea_071.jpg,7,#063B78,6,59,120,212.34,94.67,47.05,5.97,25.2581,9.7503,-39.3632
sea_071.jpg,8,#669DCC,102,157,204,207.84,50.33,80.18,4.11,62.6698,-4.8845,-30.0593
sea_071.jpg,9,#1290BA,18,144,186,195.02,90.33,72.96,3.22,55.6942,-16.2599,-30.7077
sea_071.jpg,10,#165884,22,88,132,204.18,83.45,51.88,2.25,35.5732,-3.3195,-30.5407
sea_072.jpg,1,#5FAFDB,95,175,219,201.34,56.47,85.92,15.47,68.2128,-11.9338,-29.6195
sea_072.jpg,2,#348CC5,52,140,197,203.58,73.6,77.39,13.18,55.6954,-6.9982,-37.0712
sea_072.jpg,3,#2975B2,41,117,178,206.56,76.75,69.64,12.99,47.5661,-1.9597,-38.552
sea_072.jpg,4,#548DB4,84,141,180,204.16,53.5,70.63,12.0,56.3972,-7.6453,-26.1003
sea_072.jpg,5,#1F5E9F,31,94,159,210.6,80.68,62.49,11.97,39.1878,4.4974,-41.1371
sea_072.jpg,6,#3D6B94,61,107,148,208.49,58.89,58.18,10.1,43.6988,-2.7708,-27.4038
sea_072.jpg,7,#19457F,25,69,127,214.68,80.0,49.97,7.95,29.287,7.8612,-37.5265
sea_072.jpg,8,#062564,6,37,100,220.45,93.51,39.19,5.93,16.8927,16.8909,-40.0191
sea_072.jpg,9,#1A2953,26,41,83,224.34,68.59,32.67,5.29,17.6549,9.3304,-27.6774
sea_072.jpg,10,#0F4393,15,67,147,216.27,90.02,57.49,5.13,29.8734,15.9671,-48.4447
sea_073.jpg,1,#274D7A,39,77,122,212.76,67.71,47.76,13.07,32.0618,2.2745,-29.5672
sea_073.jpg,2,#1B3964,27,57,100,215.22,73.15,39.17,12.16,23.9151,4.7811,-28.6165
sea_073.jpg,3,#1C3D73,28,61,115,217.09,75.66,45.07,11.69,26.2686,8.1685,-34.5017
sea_073.jpg,4,#102751,16,39,81,218.62,80.36,31.65,11.69,16.2403,7.9108,-28.2289
sea_073.jpg,5,#265591,38,85,145,213.41,73.75,56.71,10.34,35.9391,5.2313,-37.4494
sea_073.jpg,6,#4883B0,72,131,176,206.13,58.98,68.89,10.07,52.5211,-5.4112,-29.6032
sea_073.jpg,7,#3C6692,60,102,146,211.02,58.55,57.12,9.44,41.9301,-0.5799,-28.5565
sea_073.jpg,8,#559DC6,85,157,198,201.42,56.93,77.46,8.52,61.8518,-10.9615,-27.5137
sea_073.jpg,9,#2E70AD,46,112,173,208.77,73.2,67.71,6.87,45.8911,0.0546,-38.325
sea_073.jpg,10,#6BBCDA,107,188,218,196.61,50.78,85.61,6.15,72.2465,-16.2631,-22.9572
sea_074.jpg,1,#0140E1,1,64,225,223.29,99.52,88.39,23.09,36.1355,48.2104,-84.6974
sea_074.jpg,2,#021675,2,22,117,229.59,98.57,45.74,15.03,14.6532,34.0466,-54.6059
sea_074.jpg,3,#012BB7,1,43,183,226.22,99.34,71.75,14.49,27.1519,45.36,-74.8631
sea_074.jpg,4,#011F93,1,31,147,227.77,99.18,57.7,13.7,20.4213,39.6249,-64.3082
sea_074.jpg,5,#091762,9,23,98,230.64,90.63,38.53,10.7,12.9988,26.4103,-45.2918
sea_074.jpg,6,#0251E7,2,81,231,219.15,99.25,90.43,9.87,40.701,39.1983,-80.131
sea_074.jpg,7,#023393,2,51,147,219.96,98.41,57.58,4.45,25.099,26.756,-56.3942
sea_074.jpg,8,#186BE2,24,107,226,215.19,89.51,88.64,3.41,47.3291,21.3793,-66.7137
sea_074.jpg,9,#3779C2,55,121,194,211.59,71.44,76.21,3.12,50.0523,3.6782,-44.2495
sea_074.jpg,10,#5DB0D7,93,176,215,199.51,56.61,84.45,2.13,68.1727,-13.7776,-27.6402
sea_075.jpg,1,#3665AC,54,101,172,216.37,68.32,67.31,17.9,42.7296,8.1124,-42.7203
sea_075.jpg,2,#4075B1,64,117,177,212.1,63.85,69.55,12.85,48.1933,1.7887,-37.3756
sea_075.jpg,3,#295D91,41,93,145,209.62,71.77,56.75,11.51,38.5629,0.4362,-33.3311
sea_075.jpg,4,#224D90,34,77,144,216.42,76.54,56.53,10.58,33.3227,9.7973,-41.3548
sea_075.jpg,5,#347099,52,112,153,204.41,66.22,60.02,10.57,45.0406,-5.9748,-28.1219
sea_075.jpg,6,#164F77,22,79,119,204.53,81.39,46.55,10.39,32.0671,-3.2156,-27.6675
sea_075.jpg,7,#508AB1,80,138,177,204.26,55.11,69.55,8.9,55.0735,-7.4544,-26.5792
sea_075.jpg,8,#69A5C6,105,165,198,200.91,47.0,77.47,7.62,64.9787,-10.8278,-22.6575
sea_075.jpg,9,#08455D,8,69,93,197.07,91.05,36.53,6.67,27.0329,-8.496,-19.3848
sea_075.jpg,10,#7797CF,119,151,207,217.85,42.56,81.0,3.0,62.1219,3.1205,-32.0111
sea_076.jpg,1,#010F4B,1,15,75,228.07,99.08,29.22,13.2,7.7431,21.2926,-37.8471
sea_076.jpg,2,#034281,3,66,129,210.21,97.82,50.68,11.54,27.9972,8.7194,-40.7519
sea_076.jpg,3,#034F71,3,79,113,198.44,97.6,44.2,11.5,31.3001,-7.1974,-25.152
sea_076.jpg,4,#020A95,2,10,149,236.75,98.84,58.54,11.21,17.4608,50.0039,-70.5576
sea_076.jpg,5,#036FB3,3,111,179,203.01,98.05,70.02,10.82,45.2412,-0.7906,-42.8467
sea_076.jpg,6,#0451AA,4,81,170,212.2,97.94,66.57,10.34,35.455,15.654,-53.3681
sea_076.jpg,7,#031E70,3,30,112,225.31,97.27,43.94,8.7,16.0312,27.0386,-49.3508
sea_076.jpg,8,#058EBB,5,142,187,194.93,97.54,73.3,8.67,54.8827,-15.1612,-32.4687
sea_076.jpg,9,#03264F,3,38,79,212.59,96.37,30.98,8.28,15.2014,6.4315,-28.7542
sea_076.jpg,10,#033DB2,3,61,178,220.05,98.08,69.7,5.73,30.8852,31.8676,-65.5868
sea_077.jpg,1,#3BA0D3,59,160,211,199.99,71.79,82.58,18.29,62.3729,-12.6656,-34.062
